Gene	Type	StartPos	EndPos	4.2bNOchina_KLvalue	4.2bNOchina_Hvalue	4.2bNOchina_DFvalue
5pUTR-Rv2371	5pUTR	2651688	2651763	0.0	1.310278945508191	0.0
5pUTR-Rv2373c	5pUTR	2653997	2654100	0.0	1.3663261183623079	0.0
PROM-712	promoter	2654030	2654150	0.0	1.3468584939957187	0.0
PROM-1126	promoter	2655066	2655186	9.767446684794123e-09	1.3394390177277677	2.054364288284205e-05
5pUTR-Rv2374c	5pUTR	2655103	2655136	0.0	1.2964908548478378	0.0
PROM-930	promoter	2656096	2656216	0.0	1.3401615435631726	0.0
5pUTR-Rv2376c	5pUTR	2656125	2656166	0.0	1.2826100177081845	0.0
PROM-1487	promoter	2675813	2675933	2.801520238016053e-09	1.3336598260275307	-1.9743780172720715e-05
5pUTR-Rv2383c	5pUTR	2675847	2675883	0.0	1.364927801719297	0.0
PROM-30	promoter	2677425	2677545	0.0	1.3251816901698281	0.0
5pUTR-Rv2385	5pUTR	2677475	2677739	1.645804531547057e-08	1.338726050169716	3.972229488979906e-05
PROM-138	promoter	2680294	2680414	0.0	1.3634480516927263	0.0
5pUTR-Rv2387	5pUTR	2680344	2680775	2.481509997487308e-10	1.352030733130881	4.010396249365389e-06
5pUTR-Rv2388c	5pUTR	2683152	2683487	1.618569722694474e-09	1.3550025865154762	-6.129787186781588e-06
PROM-429	promoter	2683417	2683537	0.0	1.3295109322756251	0.0
repeat-region126	repeat-region	2687128	2687179	0.0	1.2409479127325915	0.0
repeat-region127	repeat-region	2687180	2687257	0.0	1.2648162238605547	0.0
PROM-168	promoter	2687809	2687929	0.0	1.3272703414993168	0.0
5pUTR-Rv2394	5pUTR	2687859	2688020	6.268826124866678e-09	1.3448385876184141	-1.6292733400646853e-05
PROM-1936	promoter	2690032	2690152	0.0	1.3416647596400961	0.0
RVnc0024	ncRNA	2692172	2692521	0.0	1.3042197856682567	0.0
PROM-1117	promoter	2697623	2697743	0.0	1.3559696596101096	0.0
5pUTR-Rv2401	5pUTR	2697673	2697738	0.0	1.3645228468074535	0.0
terminator10009	TRITSite	2700467	2700548	5.891940157987108e-09	1.3755937540202163	7.213048329512972e-06
terminator10089	TRITSite	2700469	2700550	5.891940157987108e-09	1.3755937540202163	7.213048329512972e-06
PROM-225	promoter	2704406	2704526	0.0	1.3429903734020077	0.0
5pUTR-Rv2406c	5pUTR	2704447	2704476	0.0	1.3013618504164017	0.0
5pUTR-Rv2411c	5pUTR	2709975	2710438	3.853483421245585e-09	1.3280353571879502	-5.7299925219633785e-06
PROM-1335	promoter	2710006	2710126	4.2882676021260835e-09	1.325680856326779	2.6073327256376233e-05
5pUTR-Rv2412	5pUTR	2710056	2710085	0.0	1.3397942802855762	0.0
PROM-1395	promoter	2710368	2710488	0.0	1.3161898101080445	0.0
5pUTR-Rv2414c	5pUTR	2712886	2712975	0.0005274841365000005	1.3359045990996359	-0.006457056523753835
PROM-117	promoter	2712905	2713025	0.00032893096507691233	1.3072785799914541	-0.007897747154204104
repeat-region128	repeat-region	2716315	2716391	0.0	1.2319898295661074	0.0
5pUTR-Rv2421c	5pUTR	2718818	2718892	0.0007451239414726363	1.3560489829620963	-0.00220932795895018
PROM-1011	promoter	2718822	2718942	0.0002850825237294963	1.3774630620777832	-0.0008510767399440011
PROM-2023	promoter	2719557	2719677	0.0	1.3679702562946203	0.0
repeat-region129	repeat-region	2720644	2720656	0.0	1.2658567518727377	0.0
IS26	IS1558-2	2720779	2721777	6.845174355118999e-08	1.3342739650857736	8.558284567500296e-05
repeat-region130	repeat-region	2721844	2721856	0.0	1.3061066090853952	0.0
Rv2427A	pseudogene	2725571	2726087	0.0	1.3259959873816363	0.0
PROM-1538	promoter	2726073	2726193	1.752970645307883e-07	1.3850898947499943	-3.440359407858029e-06
PROM-875	promoter	2726079	2726199	1.7454706946473664e-07	1.3842894125244154	5.183012127873976e-06
PROM-460	promoter	2726113	2726233	1.5460406338485555e-07	1.3798243787023985	9.856522430407022e-06
5pUTR-Rv2428-3	5pUTR	2726123	2726203	2.1802209243526605e-07	1.383594529740388	1.0970049851066754e-05
5pUTR-Rv2428-2	5pUTR	2726129	2726203	2.5964274597001236e-07	1.385323448385668	1.3063286510739403e-05
5pUTR-Rv2428	5pUTR	2726163	2726203	0.0	1.3709302831829242	0.0
5pUTR-Rv2431c	5pUTR	2728276	2728502	9.290677116524648e-10	1.3594223864529182	9.337037642775936e-06
PROM-1441	promoter	2728432	2728552	0.0	1.3233407578793268	0.0
PROM-1147	promoter	2732739	2732859	2.793776676668358e-08	1.3314864732893192	6.875079700335851e-05
5pUTR-Rv2435c	5pUTR	2732759	2732809	0.0	1.3375348891548509	0.0
5pUTR-Rv2442c	5pUTR	2740371	2740597	2.923704001123184e-08	1.3333390701049472	-2.9638037583601395e-06
5pUTR-Rv2442c-2	5pUTR	2740371	2740802	2.3193858711301196e-05	1.337297353268465	0.0014882384515405023
5pUTR-Rv2442c-3	5pUTR	2740371	2740505	0.0	1.3144945074467773	0.0
PROM-1402	promoter	2740435	2740555	0.0	1.338914186109169	0.0
PROM-762	promoter	2740527	2740647	1.0888283447085811e-07	1.3110705167184173	-4.2050960592621145e-05
PROM-662	promoter	2740634	2740754	0.00027533967967957595	1.3354537701186078	0.003735755670240759
5pUTR-Rv2443	5pUTR	2740684	2740719	0.004026039024867228	1.2961505579459094	0.030568023608963324
PROM-1300	promoter	2740732	2740852	0.0	1.3521445878345022	0.0
PROM-1670	promoter	2745664	2745784	0.0	1.367910337128265	0.0
5pUTR-Rv2448c	5pUTR	2750235	2750731	0.0	1.3232102991895793	0.0
PROM-1074	promoter	2750661	2750781	0.0	1.2971742445448922	0.0
PROM-1808	promoter	2751512	2751632	1.2287000933364212e-07	1.3454009660606314	6.0325871204747195e-05
terminator10017	TRITSite	2751595	2751676	1.681540502396217e-07	1.3485765718296192	-7.500680197558562e-06
terminator10097	TRITSite	2751597	2751678	1.681540502396217e-07	1.3485765718296192	-7.500680197558562e-06
5pUTR-Rv2450c	5pUTR	2752190	2752441	0.0	1.3051253798636078	0.0
PROM-689	promoter	2752371	2752491	0.0	1.3784649726696518	0.0
PROM-655	promoter	2756687	2756807	0.0	1.3158875935563656	0.0
5pUTR-Rv2455c	5pUTR	2756714	2756757	0.0	1.3613834456160085	0.0
PROM-137	promoter	2759481	2759601	0.0	1.3147774471554465	0.0
5pUTR-Rv2457c	5pUTR	2759498	2759551	0.0	1.265878411975048	0.0
5pUTR-Rv2457c-2	5pUTR	2759498	2759641	0.0	1.3422400567878996	0.0
5pUTR-Rv2457c-3	5pUTR	2759498	2759764	2.1463261199727857e-05	1.3148178652190319	0.0012791870017048734
PROM-881	promoter	2759571	2759691	0.0	1.362276118952345	0.0
PROM-1263	promoter	2759694	2759814	9.418883599676686e-05	1.3209302282416497	0.0031277953011291104
repeat-region131	repeat-region	2762762	2763061	0.0	1.3456969827825782	0.0
repeat-region132	repeat-region	2763397	2763696	0.0	1.3501039714104677	0.0
PROM-830	promoter	2763745	2763865	0.0	1.3613893319771124	0.0
5pUTR-Rv2461c	5pUTR	2763784	2763815	0.0	1.2475863395782634	0.0
Rvnt26	tRNA	2765331	2765404	0.0	1.345462046685736	0.0
PROM-1023	promoter	2765351	2765471	0.0	1.2987304511271627	0.0
5pUTR-Rvnt26	5pUTR	2765414	2765571	0.0	1.3731250951749403	0.0
5pUTR-Rvnt26-2	5pUTR	2765414	2765558	0.0	1.372301444182396	0.0
5pUTR-Rvnt26-3	5pUTR	2765414	2765421	0.0	1.2130075659799047	0.0
PROM-466	promoter	2765467	2765587	0.0	1.3839672843474529	0.0
PROM-547	promoter	2765488	2765608	0.0	1.3792228407004534	0.0
PROM-11	promoter	2765489	2765609	0.0	1.3804775327923169	0.0
PROM-442	promoter	2765501	2765621	0.0	1.3679702562946203	0.0
5pUTR-Rvnt27-2	5pUTR	2765517	2765551	0.0	1.3674257794529787	0.0
PROM-1319	promoter	2765523	2765643	0.0	1.3643946188171392	0.0
5pUTR-Rvnt27	5pUTR	2765539	2765551	0.0	1.27118148026058	0.0
Rvnt27	tRNA	2765541	2765611	0.0	1.3543563422166458	0.0
5pUTR-Rv2463	5pUTR	2765573	2765665	0.0	1.3474339235874548	0.0
PROM-1995	promoter	2768946	2769066	0.0	1.3215609082869997	0.0
PROM-870	promoter	2772984	2773104	0.0	1.3231351450013835	0.0
5pUTR-Rv2469c	5pUTR	2773045	2773054	0.0	1.3138340331927454	0.0
PROM-990	promoter	2775243	2775363	0.0	1.3520621977666993	0.0
5pUTR-Rv2473	5pUTR	2775293	2775578	0.0	1.3266335771292865	0.0
5pUTR-Rv2476c	5pUTR	2782272	2782365	0.0	1.3511555292493216	0.0
PROM-140	promoter	2782295	2782415	0.0	1.3287012723330553	0.0
PROM-1296	promoter	2784019	2784139	0.0	1.3595019840531561	0.0
5pUTR-Rv2477c	5pUTR	2784052	2784089	0.0	1.2989179209916968	0.0
repeat-region133	repeat-region	2784614	2784642	0.0	1.310603800106096	0.0
IS27	IS6110-9	2784614	2785970	0.0	1.3434754026567988	0.0
PROM-112	promoter	2784616	2784736	0.0	1.329025038562353	0.0
5pUTR-Rv2478c	5pUTR	2784618	2784686	0.0	1.3217216097656586	0.0
repeat-region134	repeat-region	2785942	2785970	0.0	1.30714975400516	0.0
5pUTR-Rv2484c	5pUTR	2792504	2792605	0.0	1.2786301176209078	0.0
PROM-788	promoter	2792535	2792655	0.0	1.3195802164706332	0.0
PROM-318	promoter	2793639	2793759	3.282383864711136e-09	1.3248184955188433	2.2529470937893148e-05
5pUTR-Rvnt28	5pUTR	2793689	2794186	0.0	1.3374051537914513	0.0
5pUTR-Rv2485c	5pUTR	2793998	2794081	0.0	1.3720488697820952	0.0
PROM-88	promoter	2794011	2794131	0.0	1.3742754395593595	0.0
PROM-663	promoter	2794131	2794251	0.0	1.3755349892609092	0.0
Rvnt28	tRNA	2794176	2794249	0.0	1.3530926408064652	0.0
5pUTR-Rvnt28-2	5pUTR	2794181	2794186	0.0	1.3296613488547566	0.0
repeat-region135	repeat-region	2800671	2800918	5.0908819770878466e-08	1.3538347167713984	4.554167994630376e-05
repeat-region136	repeat-region	2806368	2806625	0.0	1.347957972075337	0.0
PROM-1342	promoter	2806834	2806954	0.0	1.3564367283594696	0.0
5pUTR-Rv2492	5pUTR	2806884	2807288	1.315646858124353e-08	1.3664750969153647	2.77826588141461e-05
PROM-312	promoter	2807898	2808018	0.0	1.38508971945293	0.0
5pUTR-Rv2493	5pUTR	2807948	2808093	7.12264250912753e-08	1.3725643444633482	-3.7270223069429953e-06
PROM-1572	promoter	2808043	2808163	1.1578330816330862e-07	1.341081420142266	-0.00011956472968988052
5pUTR-Rv2495c	5pUTR	2809949	2810295	0.0	1.353097907124426	0.0
PROM-1232	promoter	2810225	2810345	0.0	1.3531493936486165	0.0
5pUTR-Rv2497c	5pUTR	2812106	2812284	1.4812193138702412e-09	1.3434865557889515	-7.538219285285752e-06
PROM-485	promoter	2812214	2812334	3.6300919492582295e-09	1.3415683265064418	-1.088334206111874e-05
5pUTR-Rv2499c	5pUTR	2813740	2813970	0.0	1.3619806294418269	0.0
PROM-192	promoter	2813900	2814020	0.0	1.3520095299721533	0.0
5pUTR-Rv2501c	5pUTR	2816890	2816984	0.0	1.3441843472366863	0.0
5pUTR-Rv2501c-2	5pUTR	2816890	2817242	3.572499518433858e-10	1.3395894314216623	3.948472716730489e-06
PROM-89	promoter	2816914	2817034	0.0	1.3653213648811588	0.0
PROM-365	promoter	2817172	2817292	2.956471345516576e-09	1.3136002586313986	7.19528291676097e-06
PROM-67	promoter	2819851	2819971	0.0	1.3777429438217628	0.0
5pUTR-Rv2504c	5pUTR	2819880	2819921	0.0	1.3436684840348092	0.0
PROM-1504	promoter	2821590	2821710	0.0	1.3771959636137994	0.0
5pUTR-Rv2505c	5pUTR	2821606	2821660	0.0	1.369440766902955	0.0
PROM-751	promoter	2821608	2821728	0.0	1.3776454746286908	0.0
PROM-35	promoter	2821629	2821749	0.0	1.3643946188171392	0.0
5pUTR-Rv2506-2	5pUTR	2821658	2821722	0.0	1.3767931059254348	0.0
5pUTR-Rv2506	5pUTR	2821679	2821722	0.0	1.36265228370537	0.0
PROM-1921	promoter	2824638	2824758	0.0	1.2866259378673535	0.0
PROM-1923	promoter	2827029	2827149	0.0	1.2807857532414446	0.0
PROM-1660	promoter	2827117	2827237	0.0	1.3473201084261963	0.0
PROM-775	promoter	2827775	2827895	0.0	1.3361357169862778	0.0
5pUTR-Rvnt29	5pUTR	2827825	2827864	0.0	1.2049897689072244	0.0
Rvnt29	tRNA	2827854	2827926	0.0	1.3462400446754776	0.0
IS28	IS1081-3	2828489	2829938	1.6465629565365347e-07	1.3304821645240417	0.00012227507603296273
PROM-1152	promoter	2829986	2830106	0.0	1.3766385896309772	0.0
5pUTR-Rv2513-2	5pUTR	2830036	2830171	0.0	1.359458124313317	0.0
PROM-315	promoter	2830037	2830157	0.0	1.3587506449544455	0.0
5pUTR-Rv2513	5pUTR	2830087	2830171	0.0	1.33920765162684	0.0
5pUTR-Rv2516c	5pUTR	2833523	2833765	9.522642119286218e-10	1.34757231733421	9.455329853635952e-06
PROM-379	promoter	2833695	2833815	0.0	1.374575647569886	0.0
PROM-381	promoter	2833724	2833844	0.0	1.384547544491816	0.0
5pUTR-Rv2517c	5pUTR	2833771	2833794	0.0	1.3793174038356808	0.0
PROM-768	promoter	2835319	2835439	0.0	1.3432959783588792	0.0
5pUTR-Rv2518c	5pUTR	2835345	2835389	0.0	1.32221955905196	0.0
PROM-1321	promoter	2835346	2835466	0.0	1.3639416298132068	0.0
PROM-1164	promoter	2835358	2835478	0.0	1.3720264324280989	0.0
5pUTR-Rvnt30-3	5pUTR	2835396	2835504	0.0	1.373248673812234	0.0
5pUTR-Rvnt30	5pUTR	2835408	2835504	0.0	1.3767354468044408	0.0
PROM-1206	promoter	2835440	2835560	0.0	1.375194765326703	0.0
5pUTR-Rvnt30-2	5pUTR	2835490	2835504	0.0	1.27002786111697	0.0
Rvnt30	tRNA	2835494	2835566	0.0	1.36230200237336	0.0
PROM-1071	promoter	2837606	2837726	0.0	1.3104324035837618	0.0
5pUTR-Rv2520c	5pUTR	2837625	2837676	0.0	1.254221875083345	0.0
PROM-2057	promoter	2837644	2837764	3.231044876095268e-09	1.30077597776794	1.985283814842642e-06
terminator10035	TRITSite	2839474	2839555	0.0	1.3668261502539116	0.0
terminator10112	TRITSite	2839476	2839557	0.0	1.360050936774492	0.0
PROM-1787	promoter	2850514	2850634	0.0	1.3471650380783322	0.0
PROM-380	promoter	2850703	2850823	0.0	1.358910427685502	0.0
5pUTR-Rv2526	5pUTR	2850753	2851101	1.5781508877488193e-09	1.3572690613687861	-1.1422157113027964e-05
PROM-1569	promoter	2851051	2851171	0.0	1.3663723229662736	0.0
PROM-1568	promoter	2854847	2854967	3.1943195866190877e-09	1.3712094194295508	4.888980091044548e-06
5pUTR-Rv2534c	5pUTR	2859300	2859475	1.5008501663693607e-09	1.351055221266617	9.306276777865108e-06
PROM-1362	promoter	2859405	2859525	0.0	1.323542430040676	0.0
PROM-1770	promoter	2860358	2860478	0.0	1.3712261206973477	0.0
PROM-1991	promoter	2860412	2860532	0.0	1.3502266896813575	0.0
PROM-1783	promoter	2864352	2864472	0.0	1.2636225537418782	0.0
5pUTR-Rv2540c	5pUTR	2864422	2864511	0.0	1.25643802868551	0.0
PROM-577	promoter	2864441	2864561	0.0	1.2685430879923745	0.0
PROM-1581	promoter	2868566	2868686	0.0	1.3554985476445611	0.0
PROM-1492	promoter	2876457	2876577	0.0	1.3559696596101098	0.0
5pUTR-Rv2555c	5pUTR	2876495	2876581	0.0	1.3670454634038138	0.0
5pUTR-Rv2555c-2	5pUTR	2876495	2876527	0.0	1.3479071808162006	0.0
PROM-64	promoter	2876511	2876631	0.0	1.367910337128265	0.0
PROM-251	promoter	2879980	2880100	0.0	1.3745159993425402	0.0
PROM-1179	promoter	2879990	2880110	0.0	1.3755345317888623	0.0
5pUTR-Rv2560	5pUTR	2880030	2880085	0.0	1.3145244249655061	0.0
5pUTR-Rv2560-2	5pUTR	2880040	2880085	0.0	1.3127227066325142	0.0
Rv2561	pseudogene	2881409	2882147	1.3098968515423692e-07	1.363149972268777	9.613208874065249e-05
PROM-1515	promoter	2882032	2882152	2.821678052322696e-08	1.3575189774664844	-2.566310876583877e-05
PROM-798	promoter	2882043	2882163	2.9873090001686364e-08	1.3580916702472188	-4.115031964990745e-05
5pUTR-Rv2563-2	5pUTR	2882082	2882300	5.7890086500589355e-06	1.346778076114912	-0.0002588781245915772
5pUTR-Rv2563	5pUTR	2882093	2882300	6.4353127170457824e-06	1.3460310701415568	-0.00030887922724615047
PROM-1752	promoter	2882250	2882370	2.254574106691498e-05	1.3722823979064445	-2.254510039473301e-05
PROM-1443	promoter	2884391	2884511	2.040306573114492e-05	1.362296522018076	0.0006622643999381617
5pUTR-Rv2565-2	5pUTR	2884441	2884621	9.436217519365186e-06	1.3698782934570422	0.0004327205152919733
PROM-1291	promoter	2884447	2884567	2.3156436439186745e-05	1.3653142027377427	0.0011847446521049965
5pUTR-Rv2565	5pUTR	2884497	2884621	0.0	1.3683469919863804	0.0
5pUTR-Rv2569c	5pUTR	2894418	2894490	0.0	1.3110020705041885	0.0
PROM-486	promoter	2894420	2894540	1.341849803493389e-08	1.3406000628563466	4.1262371577088786e-05
PROM-68	promoter	2897764	2897884	0.0002887203809446848	1.3476469575144396	0.0014323002629859638
5pUTR-Rv2572c	5pUTR	2897813	2897834	8.785140942491054e-08	1.3653927746003807	-2.699480761486628e-05
PROM-386	promoter	2897844	2897964	0.00028137158456054134	1.3547559904822615	0.00249842932501243
5pUTR-Rv2573	5pUTR	2897894	2897966	0.0	1.3431259985896145	0.0
PROM-1623	promoter	2898766	2898886	0.0	1.362276118952345	0.0
PROM-294	promoter	2898997	2899117	0.0	1.3589855314114268	0.0
5pUTR-Rv2575	5pUTR	2899047	2899349	0.0	1.338037195833158	0.0
PROM-361	promoter	2899279	2899399	0.0	1.3495287047281093	0.0
5pUTR-Rv2575-2	5pUTR	2899329	2899349	0.0	1.3654306466659125	0.0
PROM-937	promoter	2903573	2903693	0.0	1.3455332687466344	0.0
5pUTR-Rv2579	5pUTR	2903623	2903649	0.0	1.3726715333234556	0.0
PROM-1650	promoter	2906703	2906823	6.102754989451009e-05	1.3268464767226165	0.0024466968484786467
terminator10060	TRITSite	2907750	2907831	0.0	1.3289275963690264	0.0
terminator10131	TRITSite	2907752	2907833	0.0	1.3308447419886429	0.0
PROM-695	promoter	2910864	2910984	0.0	1.3498887830212616	0.0
5pUTR-Rv2584c	5pUTR	2910910	2911342	1.8246842925506712e-10	1.3444471010767034	-2.2695776140113644e-06
5pUTR-Rv2584c-2	5pUTR	2910910	2910934	0.0	1.208132104199608	0.0
PROM-684	promoter	2911272	2911392	2.3292704431909783e-09	1.3380112228955476	-9.150300348148566e-06
PROM-1323	promoter	2915713	2915833	0.0	1.332664344524635	0.0
5pUTR-Rv2587c	5pUTR	2915746	2915783	0.0	1.3416019012518088	0.0
PROM-1198	promoter	2916199	2916319	0.0	1.3589855314114268	0.0
5pUTR-Rv2588c	5pUTR	2916203	2916284	0.0	1.3454496410193015	0.0
5pUTR-Rv2588c-2	5pUTR	2916203	2916269	0.0	1.356226683859819	0.0
PROM-176	promoter	2916214	2916334	0.0	1.3603958750904541	0.0
PROM-1157	promoter	2917772	2917892	0.0	1.373786255594706	0.0
5pUTR-Rv2590	5pUTR	2917822	2917881	0.0	1.3145682175388456	0.0
PROM-1290	promoter	2925354	2925474	3.308692320125317e-09	1.318922143832827	2.6868230846355257e-05
5pUTR-Rv2594c	5pUTR	2925393	2925486	4.672440823139112e-09	1.373545479828504	1.4000063179142597e-05
5pUTR-Rv2594c-2	5pUTR	2925393	2925424	0.0	1.3502639581175409	0.0
PROM-405	promoter	2925416	2925536	2.9522901900946863e-09	1.377742946774053	9.781396538177667e-06
PROM-1575	promoter	2925452	2925572	3.134889348110903e-09	1.3745802220698937	8.54182941484316e-06
PROM-1377	promoter	2926259	2926379	0.0	1.3616732705469332	0.0
5pUTR-Rv2597	5pUTR	2926309	2926365	0.0	1.3319004224106261	0.0
PROM-1588	promoter	2930030	2930150	0.0	1.3542164866173352	0.0
PROM-879	promoter	2931531	2931651	0.0	1.360638713733991	0.0
5pUTR-Rv2603c	5pUTR	2931570	2931601	0.0	1.3229469209688114	0.0
terminator10063	TRITSite	2931635	2931716	0.0	1.3710478157723722	0.0
terminator10135	TRITSite	2931637	2931718	0.0	1.372183270301341	0.0
5pUTR-Rv2605c	5pUTR	2933152	2933342	0.0	1.31917699846147	0.0
PROM-517	promoter	2933272	2933392	0.0	1.3319785515873188	0.0
PROM-236	promoter	2933682	2933802	0.0	1.3671151781867583	0.0
5pUTR-Rv2607	5pUTR	2933732	2934208	1.965447804508358e-10	1.3364882558220494	-4.798732020860896e-06
PROM-194	promoter	2934026	2934146	0.0	1.3232706037033506	0.0
5pUTR-Rv2606c	5pUTR	2934080	2934096	0.0	1.2831726480161023	0.0
PROM-434	promoter	2934129	2934249	0.0	1.35162568023624	0.0
5pUTR-Rv2607-2	5pUTR	2934179	2934208	0.0	1.2888100469859491	0.0
PROM-1281	promoter	2943245	2943365	3.239336743288135e-09	1.3310080227153949	2.3722273523929527e-05
5pUTR-Rv2614c	5pUTR	2943277	2943315	2.730107812043414e-08	1.3663278263114622	1.667855042891686e-05
PROM-1762	promoter	2945290	2945410	0.0	1.2866071596010609	0.0
PROM-1425	promoter	2946255	2946375	0.0	1.3756980826753633	0.0
5pUTR-Rv2617c	5pUTR	2946297	2946325	0.0	1.3221884301910016	0.0
PROM-1132	promoter	2947411	2947531	0.0	1.368796758505939	0.0
5pUTR-Rv2619c	5pUTR	2947459	2947481	0.0	1.376089564490171	0.0
PROM-1306	promoter	2955530	2955650	0.0	1.3834620250364393	0.0
5pUTR-Rv2629	5pUTR	2955580	2955777	0.0	1.3794474145959585	0.0
PROM-1353	promoter	2959189	2959309	0.0	1.3526510288898939	0.0
5pUTR-Rv2632c	5pUTR	2959200	2959259	0.0	1.3296783565489692	0.0
PROM-347	promoter	2959791	2959911	0.0	1.38508971945293	0.0
5pUTR-Rv2633c	5pUTR	2959830	2959861	0.0	1.3784613878364023	0.0
PROM-300	promoter	2962439	2962559	0.0	1.3234201267211265	0.0
5pUTR-Rv2634c	5pUTR	2962451	2962509	0.0	1.3226473624150623	0.0
PROM-1488	promoter	2964285	2964405	0.0	1.38508971945293	0.0
5pUTR-Rv2638	5pUTR	2964335	2964415	0.0	1.3392182011068252	0.0
PROM-1948	promoter	2965298	2965418	7.1176367855141365e-09	1.2858666052113163	3.617818945381157e-05
PROM-1610	promoter	2965777	2965897	0.0	1.3560668743072666	0.0
PROM-487	promoter	2965855	2965975	1.488043237407588e-06	1.3839687723906902	3.834192396873215e-05
5pUTR-Rv2641	5pUTR	2965905	2965949	0.0	1.3816871880257737	0.0
PROM-893	promoter	2966045	2966165	1.2168515972632576e-08	1.3542290827730274	3.3396096108528894e-05
PROM-716	promoter	2966080	2966200	1.403399318977705e-08	1.3389142001431622	4.2838154422075725e-05
5pUTR-Rv2642-2	5pUTR	2966095	2966543	9.313907423091905e-10	1.346488176875985	9.251971148649396e-06
5pUTR-Rv2642	5pUTR	2966130	2966543	0.0	1.3485879420267737	0.0
Rvnt31	tRNA	2969497	2969568	0.0	1.318018830777623	0.0
PROM-337	promoter	2969526	2969646	0.0	1.361018897161589	0.0
5pUTR-Rvnt31	5pUTR	2969578	2969596	0.0	1.206044658162985	0.0
PROM-723	promoter	2969629	2969749	0.0	1.3637422613234897	0.0
5pUTR-Rvnt32	5pUTR	2969679	2969763	0.0	1.346023703625967	0.0
Rvnt32	tRNA	2969753	2969825	8.905676751602698e-09	1.3511876631215012	-3.265297104254605e-05
Rvnt33	tRNA	2969855	2969925	0.0	1.3391575072053588	0.0
Rvnt34	tRNA	2969942	2970013	0.0	1.3649485305589546	0.0
repeat-region137	repeat-region	2972106	2972108	0.0	1.0986122886681091	0.0
repeat-region138	repeat-region	2972109	2972136	1.601560982444905e-06	1.3106079924193703	0.0005849003761426719
IS29	IS6110-10	2972109	2973463	2.3559218464974663e-09	1.3437818399789814	1.0531614627107277e-05
repeat-region139	repeat-region	2973436	2973463	2.118853905719309e-06	1.3181623742928057	-0.00013149185146360542
repeat-region140	repeat-region	2973464	2973466	0.0	1.0986122886681091	0.0
5pUTR-Rv2651c	5pUTR	2975785	2975907	6.601146648560485e-05	1.3150501999076951	0.0033127618905459677
PROM-1413	promoter	2975837	2975957	6.146134183776519e-05	1.3467025992375516	0.0025028811216248337
PROM-939	promoter	2979255	2979375	3.4589851538591176e-09	1.362312966198451	1.4234714466432319e-05
5pUTR-Rv2657c	5pUTR	2979319	2979325	0.0	0.9556998911125343	0.0
PROM-1280	promoter	2980789	2980909	0.0	1.3602471047024	0.0
